vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,airport_fee,total_amount,payment_type,distance_between_service,time_between_service,trip_type,imp_surcharge,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
2,2021-07-23 22:39:00.000000 UTC,2021-07-23 22:51:00.000000 UTC,,,,2.14,13.2,0,0,3,0,,,16.5,,,,,0.3,112,80,2021,7
2,2021-07-23 23:10:00.000000 UTC,2021-07-23 23:22:00.000000 UTC,,,,1.87,13.2,0,0,3,0,,,16.5,,,,,0.3,256,36,2021,7
2,2021-07-24 00:17:00.000000 UTC,2021-07-24 00:26:00.000000 UTC,,,,1.79,13.2,0,0,3,0,,,16.5,,,,,0.3,112,80,2021,7
2,2021-07-24 01:32:00.000000 UTC,2021-07-24 01:43:00.000000 UTC,,,,2.32,13.2,0,0,3,0,,,16.5,,,,,0.3,40,49,2021,7
2,2021-07-24 09:47:00.000000 UTC,2021-07-24 09:54:00.000000 UTC,,,,1.59,13.2,0,0,3,0,,,16.5,,,,,0.3,177,76,2021,7
2,2021-07-24 09:56:00.000000 UTC,2021-07-24 10:02:00.000000 UTC,,,,1.6,13.2,0,0,3,0,,,16.5,,,,,0.3,75,24,2021,7
2,2021-07-24 12:55:00.000000 UTC,2021-07-24 13:02:00.000000 UTC,,,,0.65,13.2,0,0,3,0,,,16.5,,,,,0.3,69,69,2021,7
2,2021-07-24 14:28:00.000000 UTC,2021-07-24 14:42:00.000000 UTC,,,,2.36,13.2,0,0,3,0,,,16.5,,,,,0.3,42,69,2021,7
2,2021-07-24 14:50:00.000000 UTC,2021-07-24 15:06:00.000000 UTC,,,,2.46,13.2,0,0,3,0,,,16.5,,,,,0.3,61,181,2021,7
2,2021-07-24 16:50:00.000000 UTC,2021-07-24 17:04:00.000000 UTC,,,,2.02,13.2,0,0,3,0,,,16.5,,,,,0.3,41,116,2021,7
2,2021-07-24 17:40:00.000000 UTC,2021-07-24 17:51:00.000000 UTC,,,,1.35,13.2,0,0,3,0,,,16.5,,,,,0.3,25,49,2021,7
2,2021-07-24 17:38:00.000000 UTC,2021-07-24 17:54:00.000000 UTC,,,,1.97,13.2,0,0,3,0,,,16.5,,,,,0.3,129,260,2021,7
2,2021-07-24 18:54:00.000000 UTC,2021-07-24 19:08:00.000000 UTC,,,,2.27,13.2,0,0,3,0,,,16.5,,,,,0.3,7,226,2021,7
2,2021-07-24 19:22:00.000000 UTC,2021-07-24 19:33:00.000000 UTC,,,,1.94,13.2,0,0,3,0,,,16.5,,,,,0.3,17,17,2021,7
2,2021-07-24 19:33:00.000000 UTC,2021-07-24 19:48:00.000000 UTC,,,,2.82,13.2,0,0,3,0,,,16.5,,,,,0.3,7,145,2021,7
2,2021-07-24 21:47:00.000000 UTC,2021-07-24 21:59:00.000000 UTC,,,,2.51,13.2,0,0,3,0,,,16.5,,,,,0.3,33,181,2021,7
2,2021-07-24 22:49:00.000000 UTC,2021-07-24 22:59:00.000000 UTC,,,,1.5,13.2,0,0,3,0,,,16.5,,,,,0.3,17,225,2021,7
2,2021-07-25 00:45:00.000000 UTC,2021-07-25 00:57:00.000000 UTC,,,,2.81,13.2,0,0,3,0,,,16.5,,,,,0.3,61,37,2021,7
2,2021-07-25 01:05:00.000000 UTC,2021-07-25 01:10:00.000000 UTC,,,,6.59,13.2,0,0,3,0,,,16.5,,,,,0.3,41,42,2021,7
2,2021-07-25 04:39:00.000000 UTC,2021-07-25 04:51:00.000000 UTC,,,,2.83,13.2,0,0,3,0,,,16.5,,,,,0.3,95,121,2021,7
2,2021-07-25 15:43:00.000000 UTC,2021-07-25 15:49:00.000000 UTC,,,,0.46,13.2,0,0,3,0,,,16.5,,,,,0.3,167,167,2021,7
2,2021-07-25 15:21:00.000000 UTC,2021-07-25 15:26:00.000000 UTC,,,,0.94,13.2,0,0,3,0,,,16.5,,,,,0.3,41,166,2021,7
2,2021-07-25 15:29:00.000000 UTC,2021-07-25 15:43:00.000000 UTC,,,,2.29,13.2,0,0,3,0,,,16.5,,,,,0.3,52,190,2021,7
2,2021-07-25 15:47:00.000000 UTC,2021-07-25 15:59:00.000000 UTC,,,,2.3,13.2,0,0,3,0,,,16.5,,,,,0.3,25,181,2021,7
2,2021-07-25 23:32:00.000000 UTC,2021-07-25 23:36:00.000000 UTC,,,,1.03,13.2,0,0,3,0,,,16.5,,,,,0.3,193,145,2021,7
2,2021-07-25 23:22:00.000000 UTC,2021-07-25 23:34:00.000000 UTC,,,,1.84,13.2,0,0,3,0,,,16.5,,,,,0.3,116,166,2021,7
2,2021-07-26 07:38:00.000000 UTC,2021-07-26 07:46:00.000000 UTC,,,,3.77,13.2,0,0,3,0,,,16.5,,,,,0.3,82,138,2021,7
2,2021-07-26 08:47:00.000000 UTC,2021-07-26 08:56:00.000000 UTC,,,,1.66,13.2,0,0,3,0,,,16.5,,,,,0.3,129,129,2021,7
2,2021-07-26 09:43:00.000000 UTC,2021-07-26 09:56:00.000000 UTC,,,,1.71,13.2,0,0,3,0,,,16.5,,,,,0.3,166,116,2021,7
2,2021-07-26 12:13:00.000000 UTC,2021-07-26 12:19:00.000000 UTC,,,,1.03,13.2,0,0,3,0,,,16.5,,,,,0.3,41,166,2021,7
2,2021-07-26 12:05:00.000000 UTC,2021-07-26 12:17:00.000000 UTC,,,,2.88,13.2,0,0,3,0,,,16.5,,,,,0.3,89,181,2021,7
2,2021-07-26 12:51:00.000000 UTC,2021-07-26 13:23:00.000000 UTC,,,,4.75,13.2,0,0,3,0,,,16.5,,,,,0.3,255,181,2021,7
2,2021-07-26 12:36:00.000000 UTC,2021-07-26 12:47:00.000000 UTC,,,,1.81,13.2,0,0,3,0,,,16.5,,,,,0.3,116,42,2021,7
2,2021-07-26 13:28:00.000000 UTC,2021-07-26 13:44:00.000000 UTC,,,,1.84,13.2,0,0,3,0,,,16.5,,,,,0.3,97,33,2021,7
2,2021-07-26 14:08:00.000000 UTC,2021-07-26 14:16:00.000000 UTC,,,,1.27,13.2,0,0,3,0,,,16.5,,,,,0.3,69,119,2021,7
2,2021-07-26 14:02:00.000000 UTC,2021-07-26 14:11:00.000000 UTC,,,,1.76,13.2,0,0,3,0,,,16.5,,,,,0.3,95,134,2021,7
2,2021-07-26 15:52:00.000000 UTC,2021-07-26 16:05:00.000000 UTC,,,,1.7,13.2,0,0,3,0,,,16.5,,,,,0.3,106,189,2021,7
2,2021-07-26 15:47:00.000000 UTC,2021-07-26 15:58:00.000000 UTC,,,,1.84,13.2,0,0,3,0,,,16.5,,,,,0.3,61,181,2021,7
2,2021-07-26 16:24:00.000000 UTC,2021-07-26 16:43:00.000000 UTC,,,,2.71,13.2,0,0,3,0,,,16.5,,,,,0.3,166,244,2021,7
2,2021-07-26 17:25:00.000000 UTC,2021-07-26 17:39:00.000000 UTC,,,,2.03,13.2,0,0,3,0,,,16.5,,,,,0.3,188,177,2021,7
2,2021-07-26 17:27:00.000000 UTC,2021-07-26 17:38:00.000000 UTC,,,,1.62,13.2,0,0,3,0,,,16.5,,,,,0.3,17,61,2021,7
2,2021-07-26 18:39:00.000000 UTC,2021-07-26 18:47:00.000000 UTC,,,,0.75,13.2,0,0,3,0,,,16.5,,,,,0.3,33,97,2021,7
2,2021-07-26 23:19:00.000000 UTC,2021-07-26 23:33:00.000000 UTC,,,,1.86,13.2,0,0,3,0,,,16.5,,,,,0.3,116,166,2021,7
2,2021-07-26 23:59:00.000000 UTC,2021-07-27 00:03:00.000000 UTC,,,,0.54,13.2,0,0,3,0,,,16.5,,,,,0.3,42,42,2021,7
2,2021-07-27 00:29:00.000000 UTC,2021-07-27 00:40:00.000000 UTC,,,,3.34,13.2,0,0,3,0,,,16.5,,,,,0.3,42,75,2021,7
2,2021-07-27 07:56:00.000000 UTC,2021-07-27 08:09:00.000000 UTC,,,,0,13.2,0,0,3,0,,,16.5,,,,,0.3,116,74,2021,7
2,2021-07-27 10:57:00.000000 UTC,2021-07-27 11:16:00.000000 UTC,,,,2.49,13.2,0,0,3,0,,,16.5,,,,,0.3,61,97,2021,7
2,2021-07-27 10:45:00.000000 UTC,2021-07-27 10:52:00.000000 UTC,,,,0.77,13.2,0,0,3,0,,,16.5,,,,,0.3,42,116,2021,7
2,2021-07-27 11:18:00.000000 UTC,2021-07-27 11:29:00.000000 UTC,,,,1.05,13.2,0,0,3,0,,,16.5,,,,,0.3,97,25,2021,7
2,2021-07-27 11:53:00.000000 UTC,2021-07-27 12:07:00.000000 UTC,,,,2.52,13.2,0,0,3,0,,,16.5,,,,,0.3,235,159,2021,7
2,2021-07-27 13:29:00.000000 UTC,2021-07-27 13:37:00.000000 UTC,,,,3.45,13.2,0,0,3,0,,,16.5,,,,,0.3,223,138,2021,7
2,2021-07-27 15:18:00.000000 UTC,2021-07-27 15:34:00.000000 UTC,,,,2.22,13.2,0,0,3,0,,,16.5,,,,,0.3,152,41,2021,7
2,2021-07-27 15:48:00.000000 UTC,2021-07-27 15:54:00.000000 UTC,,,,0.72,13.2,0,0,3,0,,,16.5,,,,,0.3,42,116,2021,7
2,2021-07-27 16:14:00.000000 UTC,2021-07-27 16:25:00.000000 UTC,,,,1.9,13.2,0,0,3,0,,,16.5,,,,,0.3,189,106,2021,7
2,2021-07-27 17:38:00.000000 UTC,2021-07-27 17:54:00.000000 UTC,,,,2.44,13.2,0,0,3,0,,,16.5,,,,,0.3,166,75,2021,7
2,2021-07-27 17:05:00.000000 UTC,2021-07-27 17:14:00.000000 UTC,,,,1.31,13.2,0,0,3,0,,,16.5,,,,,0.3,116,42,2021,7
2,2021-07-27 19:59:00.000000 UTC,2021-07-27 20:12:00.000000 UTC,,,,0,13.2,0,0,3,0,,,16.5,,,,,0.3,78,213,2021,7
2,2021-07-27 20:21:00.000000 UTC,2021-07-27 20:31:00.000000 UTC,,,,1.95,13.2,0,0,3,0,,,16.5,,,,,0.3,225,97,2021,7
2,2021-07-28 08:58:00.000000 UTC,2021-07-28 09:07:00.000000 UTC,,,,1.3,13.2,0,0,3,0,,,16.5,,,,,0.3,41,74,2021,7
2,2021-07-28 09:27:00.000000 UTC,2021-07-28 09:42:00.000000 UTC,,,,2.68,13.2,0,0,3,0,,,16.5,,,,,0.3,152,41,2021,7
2,2021-07-28 10:58:00.000000 UTC,2021-07-28 11:14:00.000000 UTC,,,,2.51,13.2,0,0,3,0,,,16.5,,,,,0.3,61,97,2021,7
2,2021-07-28 12:17:00.000000 UTC,2021-07-28 12:24:00.000000 UTC,,,,0.77,13.2,0,0,3,0,,,16.5,,,,,0.3,33,52,2021,7
2,2021-07-28 12:29:00.000000 UTC,2021-07-28 12:35:00.000000 UTC,,,,0.85,13.2,0,0,3,0,,,16.5,,,,,0.3,244,244,2021,7
2,2021-07-28 13:23:00.000000 UTC,2021-07-28 13:37:00.000000 UTC,,,,1.9,13.2,0,0,3,0,,,16.5,,,,,0.3,25,49,2021,7
2,2021-07-28 13:30:00.000000 UTC,2021-07-28 13:38:00.000000 UTC,,,,1.4,13.2,0,0,3,0,,,16.5,,,,,0.3,135,121,2021,7
2,2021-07-28 16:02:00.000000 UTC,2021-07-28 16:10:00.000000 UTC,,,,0.74,13.2,0,0,3,0,,,16.5,,,,,0.3,41,166,2021,7
2,2021-07-28 17:14:00.000000 UTC,2021-07-28 17:35:00.000000 UTC,,,,2.63,13.2,0,0,3,0,,,16.5,,,,,0.3,188,181,2021,7
2,2021-07-28 18:22:00.000000 UTC,2021-07-28 18:31:00.000000 UTC,,,,1.47,13.2,0,0,3,0,,,16.5,,,,,0.3,42,41,2021,7
2,2021-07-28 18:13:00.000000 UTC,2021-07-28 18:34:00.000000 UTC,,,,2.85,13.2,0,0,3,0,,,16.5,,,,,0.3,97,181,2021,7
2,2021-07-28 21:25:00.000000 UTC,2021-07-28 21:34:00.000000 UTC,,,,1.48,13.2,0,0,3,0,,,16.5,,,,,0.3,41,42,2021,7
2,2021-07-28 21:36:00.000000 UTC,2021-07-28 21:41:00.000000 UTC,,,,1.01,13.2,0,0,3,0,,,16.5,,,,,0.3,25,33,2021,7
2,2021-07-28 22:26:00.000000 UTC,2021-07-28 22:36:00.000000 UTC,,,,1.57,13.2,0,0,3,0,,,16.5,,,,,0.3,41,166,2021,7
2,2021-07-29 00:52:00.000000 UTC,2021-07-29 01:02:00.000000 UTC,,,,2.15,13.2,0,0,3,0,,,16.5,,,,,0.3,74,168,2021,7
2,2021-07-29 00:18:00.000000 UTC,2021-07-29 00:25:00.000000 UTC,,,,1.52,13.2,0,0,3,0,,,16.5,,,,,0.3,61,188,2021,7
2,2021-07-29 08:41:00.000000 UTC,2021-07-29 08:48:00.000000 UTC,,,,0.96,13.2,0,0,3,0,,,16.5,,,,,0.3,65,33,2021,7
2,2021-07-29 10:29:00.000000 UTC,2021-07-29 10:37:00.000000 UTC,,,,1,13.2,0,0,3,0,,,16.5,,,,,0.3,7,223,2021,7
2,2021-07-29 10:34:00.000000 UTC,2021-07-29 10:48:00.000000 UTC,,,,2.21,13.2,0,0,3,0,,,16.5,,,,,0.3,166,75,2021,7
2,2021-07-29 12:58:00.000000 UTC,2021-07-29 13:14:00.000000 UTC,,,,2.35,13.2,0,0,3,0,,,16.5,,,,,0.3,168,60,2021,7
2,2021-07-29 12:14:00.000000 UTC,2021-07-29 12:28:00.000000 UTC,,,,1.97,13.2,0,0,3,0,,,16.5,,,,,0.3,225,49,2021,7
2,2021-07-29 12:15:00.000000 UTC,2021-07-29 12:31:00.000000 UTC,,,,1.96,13.2,0,0,3,0,,,16.5,,,,,0.3,42,244,2021,7
2,2021-07-29 15:30:00.000000 UTC,2021-07-29 15:40:00.000000 UTC,,,,1.63,13.2,0,0,3,0,,,16.5,,,,,0.3,196,95,2021,7
2,2021-07-29 17:55:00.000000 UTC,2021-07-29 18:05:00.000000 UTC,,,,1.77,13.2,0,0,3,0,,,16.5,,,,,0.3,189,181,2021,7
2,2021-07-29 17:41:00.000000 UTC,2021-07-29 17:56:00.000000 UTC,,,,2.34,13.2,0,0,3,0,,,16.5,,,,,0.3,256,49,2021,7
2,2021-07-29 17:11:00.000000 UTC,2021-07-29 17:30:00.000000 UTC,,,,0,13.2,0,0,3,0,,,16.5,,,,,0.3,169,126,2021,7
2,2021-07-29 17:39:00.000000 UTC,2021-07-29 17:47:00.000000 UTC,,,,1.39,13.2,0,0,3,0,,,16.5,,,,,0.3,74,41,2021,7
2,2021-07-29 18:58:00.000000 UTC,2021-07-29 19:07:00.000000 UTC,,,,1.39,13.2,0,0,3,0,,,16.5,,,,,0.3,34,97,2021,7
2,2021-07-29 18:12:00.000000 UTC,2021-07-29 18:39:00.000000 UTC,,,,2.3,13.2,0,0,3,0,,,16.5,,,,,0.3,225,17,2021,7
2,2021-07-29 18:46:00.000000 UTC,2021-07-29 18:59:00.000000 UTC,,,,0,13.2,0,0,3,0,,,16.5,,,,,0.3,179,145,2021,7
2,2021-07-29 18:12:00.000000 UTC,2021-07-29 18:35:00.000000 UTC,,,,2.54,13.2,0,0,3,0,,,16.5,,,,,0.3,61,85,2021,7
2,2021-07-29 19:13:00.000000 UTC,2021-07-29 19:19:00.000000 UTC,,,,0.63,13.2,0,0,3,0,,,16.5,,,,,0.3,65,25,2021,7
2,2021-07-29 19:53:00.000000 UTC,2021-07-29 19:56:00.000000 UTC,,,,0.34,13.2,0,0,3,0,,,16.5,,,,,0.3,258,96,2021,7
2,2021-07-29 19:12:00.000000 UTC,2021-07-29 19:19:00.000000 UTC,,,,1.27,13.2,0,0,3,0,,,16.5,,,,,0.3,42,41,2021,7
2,2021-07-29 20:22:00.000000 UTC,2021-07-29 20:29:00.000000 UTC,,,,1.93,13.2,0,0,3,0,,,16.5,,,,,0.3,160,160,2021,7
2,2021-07-29 21:10:00.000000 UTC,2021-07-29 21:19:00.000000 UTC,,,,1.46,13.2,0,0,3,0,,,16.5,,,,,0.3,40,181,2021,7
2,2021-07-29 21:32:00.000000 UTC,2021-07-29 21:51:00.000000 UTC,,,,2.95,13.2,0,0,3,0,,,16.5,,,,,0.3,181,17,2021,7
2,2021-07-29 22:09:00.000000 UTC,2021-07-29 22:16:00.000000 UTC,,,,1.88,13.2,0,0,3,0,,,16.5,,,,,0.3,40,189,2021,7
2,2021-07-30 00:41:00.000000 UTC,2021-07-30 00:54:00.000000 UTC,,,,2.19,13.2,0,0,3,0,,,16.5,,,,,0.3,97,62,2021,7
2,2021-07-30 06:53:00.000000 UTC,2021-07-30 07:01:00.000000 UTC,,,,1.91,13.2,0,0,3,0,,,16.5,,,,,0.3,189,181,2021,7
2,2021-07-30 06:15:00.000000 UTC,2021-07-30 06:18:00.000000 UTC,,,,0.67,13.2,0,0,3,0,,,16.5,,,,,0.3,197,197,2021,7
2,2021-07-30 08:33:00.000000 UTC,2021-07-30 08:38:00.000000 UTC,,,,1,13.2,0,0,3,0,,,16.5,,,,,0.3,197,197,2021,7
2,2021-07-30 09:00:00.000000 UTC,2021-07-30 09:11:00.000000 UTC,,,,1.7,13.2,0,0,3,0,,,16.5,,,,,0.3,116,244,2021,7
2,2021-07-30 10:43:00.000000 UTC,2021-07-30 10:49:00.000000 UTC,,,,0.67,13.2,0,0,3,0,,,16.5,,,,,0.3,181,181,2021,7
2,2021-07-30 11:39:00.000000 UTC,2021-07-30 11:45:00.000000 UTC,,,,1.04,13.2,0,0,3,0,,,16.5,,,,,0.3,181,181,2021,7
2,2021-07-30 11:41:00.000000 UTC,2021-07-30 11:49:00.000000 UTC,,,,0,13.2,0,0,3,0,,,16.5,,,,,0.3,242,78,2021,7
2,2021-07-30 13:03:00.000000 UTC,2021-07-30 13:16:00.000000 UTC,,,,2.98,13.2,0,0,3,0,,,16.5,,,,,0.3,129,138,2021,7
2,2021-07-30 13:19:00.000000 UTC,2021-07-30 13:27:00.000000 UTC,,,,1.17,13.2,0,0,3,0,,,16.5,,,,,0.3,166,116,2021,7
2,2021-07-30 13:00:00.000000 UTC,2021-07-30 13:09:00.000000 UTC,,,,1.17,13.2,0,0,3,0,,,16.5,,,,,0.3,61,61,2021,7
2,2021-07-30 13:50:00.000000 UTC,2021-07-30 14:04:00.000000 UTC,,,,1.22,13.2,0,0,3,0,,,16.5,,,,,0.3,159,247,2021,7
2,2021-07-30 14:42:00.000000 UTC,2021-07-30 14:52:00.000000 UTC,,,,1.14,13.2,0,0,3,0,,,16.5,,,,,0.3,42,152,2021,7
2,2021-07-30 15:39:00.000000 UTC,2021-07-30 15:48:00.000000 UTC,,,,1.46,13.2,0,0,3,0,,,16.5,,,,,0.3,146,179,2021,7
2,2021-07-30 16:59:00.000000 UTC,2021-07-30 17:19:00.000000 UTC,,,,1.69,13.2,0,0,3,0,,,16.5,,,,,0.3,225,37,2021,7
2,2021-07-30 16:18:00.000000 UTC,2021-07-30 16:29:00.000000 UTC,,,,0.74,13.2,0,0,3,0,,,16.5,,,,,0.3,7,146,2021,7
2,2021-07-30 18:14:00.000000 UTC,2021-07-30 18:19:00.000000 UTC,,,,1.45,13.2,0,0,3,0,,,16.5,,,,,0.3,243,243,2021,7
2,2021-07-30 19:53:00.000000 UTC,2021-07-30 19:57:00.000000 UTC,,,,0.34,13.2,0,0,3,0,,,16.5,,,,,0.3,181,181,2021,7
2,2021-07-30 21:12:00.000000 UTC,2021-07-30 21:16:00.000000 UTC,,,,0.78,13.2,0,0,3,0,,,16.5,,,,,0.3,41,75,2021,7
2,2021-07-30 21:09:00.000000 UTC,2021-07-30 21:19:00.000000 UTC,,,,1.48,13.2,0,0,3,0,,,16.5,,,,,0.3,243,243,2021,7
2,2021-07-31 00:52:00.000000 UTC,2021-07-31 01:02:00.000000 UTC,,,,1.35,13.2,0,0,3,0,,,16.5,,,,,0.3,42,41,2021,7
2,2021-07-31 01:30:00.000000 UTC,2021-07-31 01:42:00.000000 UTC,,,,1.77,13.2,0,0,3,0,,,16.5,,,,,0.3,40,228,2021,7
2,2021-07-31 07:14:00.000000 UTC,2021-07-31 07:22:00.000000 UTC,,,,2.14,13.2,0,0,3,0,,,16.5,,,,,0.3,41,75,2021,7
2,2021-07-31 08:29:00.000000 UTC,2021-07-31 08:39:00.000000 UTC,,,,2.41,13.2,0,0,3,0,,,16.5,,,,,0.3,223,260,2021,7
2,2021-07-31 09:58:00.000000 UTC,2021-07-31 10:05:00.000000 UTC,,,,1.06,13.2,0,0,3,0,,,16.5,,,,,0.3,17,49,2021,7
2,2021-07-31 10:00:00.000000 UTC,2021-07-31 10:12:00.000000 UTC,,,,2.25,13.2,0,0,3,0,,,16.5,,,,,0.3,7,145,2021,7
2,2021-07-31 11:38:00.000000 UTC,2021-07-31 11:45:00.000000 UTC,,,,0.73,13.2,0,0,3,0,,,16.5,,,,,0.3,116,42,2021,7
2,2021-07-31 11:51:00.000000 UTC,2021-07-31 12:04:00.000000 UTC,,,,2.24,13.2,0,0,3,0,,,16.5,,,,,0.3,179,207,2021,7
2,2021-07-31 12:59:00.000000 UTC,2021-07-31 13:11:00.000000 UTC,,,,2.1,13.2,0,0,3,0,,,16.5,,,,,0.3,116,166,2021,7
2,2021-07-31 13:35:00.000000 UTC,2021-07-31 13:41:00.000000 UTC,,,,2,13.2,0,0,3,0,,,16.5,,,,,0.3,7,129,2021,7
2,2021-07-31 13:42:00.000000 UTC,2021-07-31 13:48:00.000000 UTC,,,,0.93,13.2,0,0,3,0,,,16.5,,,,,0.3,42,116,2021,7
2,2021-07-31 14:10:00.000000 UTC,2021-07-31 14:21:00.000000 UTC,,,,1.6,13.2,0,0,3,0,,,16.5,,,,,0.3,97,189,2021,7
2,2021-07-31 14:24:00.000000 UTC,2021-07-31 14:31:00.000000 UTC,,,,1.1,13.2,0,0,3,0,,,16.5,,,,,0.3,166,151,2021,7
2,2021-07-31 14:08:00.000000 UTC,2021-07-31 14:19:00.000000 UTC,,,,1.96,13.2,0,0,3,0,,,16.5,,,,,0.3,42,75,2021,7
2,2021-07-31 15:20:00.000000 UTC,2021-07-31 15:34:00.000000 UTC,,,,2.2,13.2,0,0,3,0,,,16.5,,,,,0.3,42,43,2021,7
2,2021-07-31 15:27:00.000000 UTC,2021-07-31 15:41:00.000000 UTC,,,,2.57,13.2,0,0,3,0,,,16.5,,,,,0.3,97,37,2021,7
2,2021-07-31 18:23:00.000000 UTC,2021-07-31 18:30:00.000000 UTC,,,,0.88,13.2,0,0,3,0,,,16.5,,,,,0.3,116,116,2021,7
2,2021-07-31 19:20:00.000000 UTC,2021-07-31 19:24:00.000000 UTC,,,,1.42,13.2,0,0,3,0,,,16.5,,,,,0.3,74,75,2021,7
2,2021-07-31 20:59:00.000000 UTC,2021-07-31 21:21:00.000000 UTC,,,,2.95,13.2,0,0,3,0,,,16.5,,,,,0.3,33,189,2021,7
2,2021-07-31 21:11:00.000000 UTC,2021-07-31 21:17:00.000000 UTC,,,,0.71,13.2,0,0,3,0,,,16.5,,,,,0.3,41,152,2021,7
2,2021-07-31 22:04:00.000000 UTC,2021-07-31 22:21:00.000000 UTC,,,,2.19,13.2,0,0,3,0,,,16.5,,,,,0.3,226,179,2021,7
2,2021-07-31 22:12:00.000000 UTC,2021-07-31 22:27:00.000000 UTC,,,,2.1,13.2,0,0,3,0,,,16.5,,,,,0.3,247,159,2021,7
2,2021-07-31 23:32:00.000000 UTC,2021-07-31 23:44:00.000000 UTC,,,,1.96,13.2,0,0,3,0,,,16.5,,,,,0.3,127,243,2021,7
2,2021-07-31 23:04:00.000000 UTC,2021-07-31 23:11:00.000000 UTC,,,,1.33,13.2,0,0,3,0,,,16.5,,,,,0.3,41,116,2021,7
2,2021-07-10 12:30:00.000000 UTC,2021-07-10 12:45:00.000000 UTC,,,,2.38,13.2,0,0,3.55,0,,,19.8,,,,,0.3,41,239,2021,7
2,2021-07-11 12:14:00.000000 UTC,2021-07-11 12:36:00.000000 UTC,,,,3.75,13.2,0,0,3.55,0,,,19.8,,,,,0.3,166,236,2021,7
2,2021-07-11 19:07:00.000000 UTC,2021-07-11 19:20:00.000000 UTC,,,,2.84,13.2,0,0,3.55,0,,,19.8,,,,,0.3,41,43,2021,7
2,2021-07-12 19:46:00.000000 UTC,2021-07-12 19:59:00.000000 UTC,,,,2.62,13.2,0,0,3.55,0,,,19.8,,,,,0.3,65,87,2021,7
2,2021-07-13 15:41:00.000000 UTC,2021-07-13 15:54:00.000000 UTC,,,,2.43,13.2,0,0,3.55,0,,,19.8,,,,,0.3,75,239,2021,7
2,2021-07-14 11:08:00.000000 UTC,2021-07-14 11:25:00.000000 UTC,,,,2.97,13.2,0,0,3.55,0,,,19.8,,,,,0.3,75,43,2021,7
2,2021-07-15 09:04:00.000000 UTC,2021-07-15 09:17:00.000000 UTC,,,,2.14,13.2,0,0,3.55,0,,,19.8,,,,,0.3,74,236,2021,7
2,2021-07-15 14:29:00.000000 UTC,2021-07-15 14:40:00.000000 UTC,,,,2.55,13.2,0,0,3.55,0,,,19.8,,,,,0.3,75,140,2021,7
2,2021-07-15 20:52:00.000000 UTC,2021-07-15 21:03:00.000000 UTC,,,,2.32,13.2,0,0,3.55,0,,,19.8,,,,,0.3,166,238,2021,7
2,2021-07-16 07:36:00.000000 UTC,2021-07-16 07:53:00.000000 UTC,,,,3.77,13.2,0,0,3.55,0,,,19.8,,,,,0.3,74,170,2021,7
2,2021-07-16 08:53:00.000000 UTC,2021-07-16 09:04:00.000000 UTC,,,,1.9,13.2,0,0,3.55,0,,,19.8,,,,,0.3,75,237,2021,7
2,2021-07-16 10:35:00.000000 UTC,2021-07-16 10:48:00.000000 UTC,,,,2.7,13.2,0,0,3.55,0,,,19.8,,,,,0.3,75,142,2021,7
2,2021-07-17 23:12:00.000000 UTC,2021-07-17 23:21:00.000000 UTC,,,,2.12,13.2,0,0,3.55,0,,,19.8,,,,,0.3,42,238,2021,7
2,2021-07-20 11:25:00.000000 UTC,2021-07-20 11:38:00.000000 UTC,,,,2.35,13.2,0,0,3.55,0,,,19.8,,,,,0.3,74,262,2021,7
2,2021-07-20 16:27:00.000000 UTC,2021-07-20 16:43:00.000000 UTC,,,,2,13.2,0,0,3.55,0,,,19.8,,,,,0.3,166,238,2021,7
2,2021-07-23 09:28:00.000000 UTC,2021-07-23 09:40:00.000000 UTC,,,,2.52,13.2,0,0,3.55,0,,,19.8,,,,,0.3,41,263,2021,7
2,2021-07-23 10:28:00.000000 UTC,2021-07-23 10:36:00.000000 UTC,,,,1.62,13.2,0,0,3.55,0,,,19.8,,,,,0.3,74,262,2021,7
2,2021-07-23 17:47:00.000000 UTC,2021-07-23 18:02:00.000000 UTC,,,,2.73,13.2,0,0,3.55,0,,,19.8,,,,,0.3,42,236,2021,7
